CustomerID,Name,Email,Phone,Address,JoinDate
5029,Customer 5029,customer5029@example.com,123-456-7829,Address 5029,2023-12-08 17:41:33.606191
5030,Customer 5030,customer5030@example.com,123-456-7830,Address 5030,2024-06-28 17:41:33.606197
5031,Customer 5031,customer5031@example.com,123-456-7831,Address 5031,2024-01-14 17:41:33.606203
5032,Customer 5032,customer5032@example.com,123-456-7832,Address 5032,2025-01-01 17:41:33.606209
5033,Customer 5033,customer5033@example.com,123-456-7833,Address 5033,2022-09-02 17:41:33.606214
5034,Customer 5034,customer5034@example.com,123-456-7834,Address 5034,2023-10-27 17:41:33.606220
5035,Customer 5035,customer5035@example.com,123-456-7835,Address 5035,2024-04-27 17:41:33.606225
5036,Customer 5036,customer5036@example.com,123-456-7836,Address 5036,2023-07-14 17:41:33.606231
5037,Customer 5037,customer5037@example.com,123-456-7837,Address 5037,2023-11-29 17:41:33.606237
5038,Customer 5038,customer5038@example.com,123-456-7838,Address 5038,2023-07-18 17:41:33.606242
5039,Customer 5039,customer5039@example.com,123-456-7839,Address 5039,2024-02-05 17:41:33.606248
5040,Customer 5040,customer5040@example.com,123-456-7840,Address 5040,2022-10-22 17:41:33.606254
5041,Customer 5041,customer5041@example.com,123-456-7841,Address 5041,2024-08-27 17:41:33.606259
5042,Customer 5042,customer5042@example.com,123-456-7842,Address 5042,2022-07-25 17:41:33.606265
5043,Customer 5043,customer5043@example.com,123-456-7843,Address 5043,2025-01-25 17:41:33.606270
5044,Customer 5044,customer5044@example.com,123-456-7844,Address 5044,2024-07-09 17:41:33.606276
5045,Customer 5045,customer5045@example.com,123-456-7845,Address 5045,2024-10-18 17:41:33.606281
5046,Customer 5046,customer5046@example.com,123-456-7846,Address 5046,2024-02-19 17:41:33.606287
5047,Customer 5047,customer5047@example.com,123-456-7847,Address 5047,2023-02-02 17:41:33.606292
5048,Customer 5048,customer5048@example.com,123-456-7848,Address 5048,2024-08-03 17:41:33.606298
5049,Customer 5049,customer5049@example.com,123-456-7849,Address 5049,2024-09-30 17:41:33.606303
5050,Customer 5050,customer5050@example.com,123-456-7850,Address 5050,2024-04-07 17:41:33.606309
5051,Customer 5051,customer5051@example.com,123-456-7851,Address 5051,2024-10-11 17:41:33.606315
5052,Customer 5052,customer5052@example.com,123-456-7852,Address 5052,2023-07-02 17:41:33.606320
5053,Customer 5053,customer5053@example.com,123-456-7853,Address 5053,2024-01-10 17:41:33.606327
5054,Customer 5054,customer5054@example.com,123-456-7854,Address 5054,2024-03-04 17:41:33.606336
5055,Customer 5055,customer5055@example.com,123-456-7855,Address 5055,2023-05-22 17:41:33.606345
5056,Customer 5056,customer5056@example.com,123-456-7856,Address 5056,2022-07-16 17:41:33.606355
5057,Customer 5057,customer5057@example.com,123-456-7857,Address 5057,2022-07-08 17:41:33.606363
5058,Customer 5058,customer5058@example.com,123-456-7858,Address 5058,2024-03-17 17:41:33.606369
5059,Customer 5059,customer5059@example.com,123-456-7859,Address 5059,2023-03-25 17:41:33.606374
5060,Customer 5060,customer5060@example.com,123-456-7860,Address 5060,2024-09-21 17:41:33.606380
5061,Customer 5061,customer5061@example.com,123-456-7861,Address 5061,2023-06-15 17:41:33.606386
5062,Customer 5062,customer5062@example.com,123-456-7862,Address 5062,2023-05-12 17:41:33.606392
5063,Customer 5063,customer5063@example.com,123-456-7863,Address 5063,2023-09-20 17:41:33.606397
5064,Customer 5064,customer5064@example.com,123-456-7864,Address 5064,2022-07-15 17:41:33.606403
5065,Customer 5065,customer5065@example.com,123-456-7865,Address 5065,2022-09-29 17:41:33.606408
5066,Customer 5066,customer5066@example.com,123-456-7866,Address 5066,2024-10-04 17:41:33.606414
5067,Customer 5067,customer5067@example.com,123-456-7867,Address 5067,2023-05-25 17:41:33.606420
5068,Customer 5068,customer5068@example.com,123-456-7868,Address 5068,2022-12-10 17:41:33.606425
5069,Customer 5069,customer5069@example.com,123-456-7869,Address 5069,2024-04-23 17:41:33.606431
5070,Customer 5070,customer5070@example.com,123-456-7870,Address 5070,2023-03-15 17:41:33.606440
5071,Customer 5071,customer5071@example.com,123-456-7871,Address 5071,2023-11-01 17:41:33.606449
5072,Customer 5072,customer5072@example.com,123-456-7872,Address 5072,2024-10-21 17:41:33.606459
5073,Customer 5073,customer5073@example.com,123-456-7873,Address 5073,2022-06-27 17:41:33.606467
5074,Customer 5074,customer5074@example.com,123-456-7874,Address 5074,2022-06-26 17:41:33.606473
5075,Customer 5075,customer5075@example.com,123-456-7875,Address 5075,2023-08-13 17:41:33.606479
5076,Customer 5076,customer5076@example.com,123-456-7876,Address 5076,2022-09-05 17:41:33.606484
5077,Customer 5077,customer5077@example.com,123-456-7877,Address 5077,2024-05-24 17:41:33.606491
5078,Customer 5078,customer5078@example.com,123-456-7878,Address 5078,2022-06-26 17:41:33.606496
5079,Customer 5079,customer5079@example.com,123-456-7879,Address 5079,2023-02-20 17:41:33.606502
5080,Customer 5080,customer5080@example.com,123-456-7880,Address 5080,2022-11-09 17:41:33.606508
5081,Customer 5081,customer5081@example.com,123-456-7881,Address 5081,2023-04-06 17:41:33.606513
5082,Customer 5082,customer5082@example.com,123-456-7882,Address 5082,2023-04-15 17:41:33.606519
5083,Customer 5083,customer5083@example.com,123-456-7883,Address 5083,2024-05-07 17:41:33.606524
5084,Customer 5084,customer5084@example.com,123-456-7884,Address 5084,2023-03-30 17:41:33.606531
5085,Customer 5085,customer5085@example.com,123-456-7885,Address 5085,2023-06-05 17:41:33.606540
5086,Customer 5086,customer5086@example.com,123-456-7886,Address 5086,2022-10-20 17:41:33.606550
5087,Customer 5087,customer5087@example.com,123-456-7887,Address 5087,2022-07-28 17:41:33.606557
5088,Customer 5088,customer5088@example.com,123-456-7888,Address 5088,2024-08-10 17:41:33.606563
5089,Customer 5089,customer5089@example.com,123-456-7889,Address 5089,2024-06-16 17:41:33.606568
5090,Customer 5090,customer5090@example.com,123-456-7890,Address 5090,2024-06-07 17:41:33.606573
5091,Customer 5091,customer5091@example.com,123-456-7891,Address 5091,2022-12-10 17:41:33.606579
5092,Customer 5092,customer5092@example.com,123-456-7892,Address 5092,2024-10-27 17:41:33.606585
5093,Customer 5093,customer5093@example.com,123-456-7893,Address 5093,2024-03-07 17:41:33.606590
5094,Customer 5094,customer5094@example.com,123-456-7894,Address 5094,2025-02-25 17:41:33.606596
5095,Customer 5095,customer5095@example.com,123-456-7895,Address 5095,2023-09-30 17:41:33.606601
5096,Customer 5096,customer5096@example.com,123-456-7896,Address 5096,2024-02-26 17:41:33.606606
5097,Customer 5097,customer5097@example.com,123-456-7897,Address 5097,2023-10-03 17:41:33.606612
5098,Customer 5098,customer5098@example.com,123-456-7898,Address 5098,2023-11-06 17:41:33.606619
5099,Customer 5099,customer5099@example.com,123-456-7899,Address 5099,2024-12-15 17:41:33.606629
5100,Customer 5100,customer5100@example.com,123-456-7800,Address 5100,2023-07-26 17:41:33.606637
5101,Customer 5101,customer5101@example.com,123-456-7801,Address 5101,2022-06-19 17:41:33.606644
5102,Customer 5102,customer5102@example.com,123-456-7802,Address 5102,2024-02-06 17:41:33.606650
5103,Customer 5103,customer5103@example.com,123-456-7803,Address 5103,2023-03-28 17:41:33.606655
5104,Customer 5104,customer5104@example.com,123-456-7804,Address 5104,2023-01-02 17:41:33.606661
5105,Customer 5105,customer5105@example.com,123-456-7805,Address 5105,2024-06-29 17:41:33.606667
5106,Customer 5106,customer5106@example.com,123-456-7806,Address 5106,2022-11-12 17:41:33.606672
5107,Customer 5107,customer5107@example.com,123-456-7807,Address 5107,2024-04-09 17:41:33.606678
5108,Customer 5108,customer5108@example.com,123-456-7808,Address 5108,2023-08-18 17:41:33.606683
5109,Customer 5109,customer5109@example.com,123-456-7809,Address 5109,2022-09-12 17:41:33.606689
5110,Customer 5110,customer5110@example.com,123-456-7810,Address 5110,2022-08-22 17:41:33.606694
5111,Customer 5111,customer5111@example.com,123-456-7811,Address 5111,2024-04-12 17:41:33.606700
5112,Customer 5112,customer5112@example.com,123-456-7812,Address 5112,2024-05-13 17:41:33.606705
5113,Customer 5113,customer5113@example.com,123-456-7813,Address 5113,2023-02-11 17:41:33.606711
5114,Customer 5114,customer5114@example.com,123-456-7814,Address 5114,2024-05-23 17:41:33.606717
5115,Customer 5115,customer5115@example.com,123-456-7815,Address 5115,2023-05-10 17:41:33.606725
5116,Customer 5116,customer5116@example.com,123-456-7816,Address 5116,2024-07-23 17:41:33.606734
5117,Customer 5117,customer5117@example.com,123-456-7817,Address 5117,2024-06-28 17:41:33.606743
5118,Customer 5118,customer5118@example.com,123-456-7818,Address 5118,2022-09-16 17:41:33.606749
5119,Customer 5119,customer5119@example.com,123-456-7819,Address 5119,2024-10-07 17:41:33.606754
5120,Customer 5120,customer5120@example.com,123-456-7820,Address 5120,2023-08-17 17:41:33.606760
5121,Customer 5121,customer5121@example.com,123-456-7821,Address 5121,2022-09-23 17:41:33.606765
5122,Customer 5122,customer5122@example.com,123-456-7822,Address 5122,2024-04-04 17:41:33.606771
5123,Customer 5123,customer5123@example.com,123-456-7823,Address 5123,2023-08-12 17:41:33.606777
5124,Customer 5124,customer5124@example.com,123-456-7824,Address 5124,2024-12-12 17:41:33.606783
5125,Customer 5125,customer5125@example.com,123-456-7825,Address 5125,2023-12-02 17:41:33.606788
5126,Customer 5126,customer5126@example.com,123-456-7826,Address 5126,2022-11-04 17:41:33.606794
5127,Customer 5127,customer5127@example.com,123-456-7827,Address 5127,2022-12-20 17:41:33.606799
5128,Customer 5128,customer5128@example.com,123-456-7828,Address 5128,2023-10-26 17:41:33.606805
5129,Customer 5129,customer5129@example.com,123-456-7829,Address 5129,2022-07-06 17:41:33.606811
5130,Customer 5130,customer5130@example.com,123-456-7830,Address 5130,2024-02-27 17:41:33.606817
5131,Customer 5131,customer5131@example.com,123-456-7831,Address 5131,2024-06-27 17:41:33.606827
5132,Customer 5132,customer5132@example.com,123-456-7832,Address 5132,2022-09-09 17:41:33.606836
5133,Customer 5133,customer5133@example.com,123-456-7833,Address 5133,2023-05-09 17:41:33.606846
5134,Customer 5134,customer5134@example.com,123-456-7834,Address 5134,2024-09-07 17:41:33.606853
5135,Customer 5135,customer5135@example.com,123-456-7835,Address 5135,2022-12-18 17:41:33.606858
5136,Customer 5136,customer5136@example.com,123-456-7836,Address 5136,2023-01-11 17:41:33.606864
5137,Customer 5137,customer5137@example.com,123-456-7837,Address 5137,2024-06-22 17:41:33.606870
5138,Customer 5138,customer5138@example.com,123-456-7838,Address 5138,2023-05-13 17:41:33.606875
5139,Customer 5139,customer5139@example.com,123-456-7839,Address 5139,2022-08-20 17:41:33.606881
5140,Customer 5140,customer5140@example.com,123-456-7840,Address 5140,2024-05-06 17:41:33.606886
5141,Customer 5141,customer5141@example.com,123-456-7841,Address 5141,2024-10-25 17:41:33.606892
5142,Customer 5142,customer5142@example.com,123-456-7842,Address 5142,2023-01-01 17:41:33.606898
5143,Customer 5143,customer5143@example.com,123-456-7843,Address 5143,2023-02-15 17:41:33.606903
5144,Customer 5144,customer5144@example.com,123-456-7844,Address 5144,2022-08-12 17:41:33.606909
5145,Customer 5145,customer5145@example.com,123-456-7845,Address 5145,2022-12-05 17:41:33.606918
5146,Customer 5146,customer5146@example.com,123-456-7846,Address 5146,2022-10-25 17:41:33.606927
5147,Customer 5147,customer5147@example.com,123-456-7847,Address 5147,2024-01-07 17:41:33.606937
5148,Customer 5148,customer5148@example.com,123-456-7848,Address 5148,2023-07-25 17:41:33.606946
5149,Customer 5149,customer5149@example.com,123-456-7849,Address 5149,2023-09-07 17:41:33.606951
5150,Customer 5150,customer5150@example.com,123-456-7850,Address 5150,2024-03-20 17:41:33.606957
5151,Customer 5151,customer5151@example.com,123-456-7851,Address 5151,2024-02-02 17:41:33.606963
5152,Customer 5152,customer5152@example.com,123-456-7852,Address 5152,2022-09-15 17:41:33.606968
5153,Customer 5153,customer5153@example.com,123-456-7853,Address 5153,2024-01-05 17:41:33.606974
5154,Customer 5154,customer5154@example.com,123-456-7854,Address 5154,2023-05-29 17:41:33.606979
5155,Customer 5155,customer5155@example.com,123-456-7855,Address 5155,2024-12-26 17:41:33.606985
5156,Customer 5156,customer5156@example.com,123-456-7856,Address 5156,2023-11-26 17:41:33.606991
5157,Customer 5157,customer5157@example.com,123-456-7857,Address 5157,2023-02-12 17:41:33.607000
5158,Customer 5158,customer5158@example.com,123-456-7858,Address 5158,2023-08-05 17:41:33.607009
5159,Customer 5159,customer5159@example.com,123-456-7859,Address 5159,2023-07-16 17:41:33.607018
5160,Customer 5160,customer5160@example.com,123-456-7860,Address 5160,2024-09-13 17:41:33.607028
5161,Customer 5161,customer5161@example.com,123-456-7861,Address 5161,2022-12-02 17:41:33.607033
5162,Customer 5162,customer5162@example.com,123-456-7862,Address 5162,2023-04-03 17:41:33.607039
5163,Customer 5163,customer5163@example.com,123-456-7863,Address 5163,2023-11-17 17:41:33.607045
5164,Customer 5164,customer5164@example.com,123-456-7864,Address 5164,2023-11-22 17:41:33.607050
5165,Customer 5165,customer5165@example.com,123-456-7865,Address 5165,2024-05-26 17:41:33.607056
5166,Customer 5166,customer5166@example.com,123-456-7866,Address 5166,2024-01-07 17:41:33.607061
5167,Customer 5167,customer5167@example.com,123-456-7867,Address 5167,2022-11-14 17:41:33.607067
5168,Customer 5168,customer5168@example.com,123-456-7868,Address 5168,2023-05-14 17:41:33.607072
5169,Customer 5169,customer5169@example.com,123-456-7869,Address 5169,2022-12-24 17:41:33.607078
5170,Customer 5170,customer5170@example.com,123-456-7870,Address 5170,2023-03-23 17:41:33.607084
5171,Customer 5171,customer5171@example.com,123-456-7871,Address 5171,2024-04-03 17:41:33.607091
5172,Customer 5172,customer5172@example.com,123-456-7872,Address 5172,2023-10-03 17:41:33.607101
5173,Customer 5173,customer5173@example.com,123-456-7873,Address 5173,2022-11-12 17:41:33.607110
5174,Customer 5174,customer5174@example.com,123-456-7874,Address 5174,2023-03-04 17:41:33.607120
5175,Customer 5175,customer5175@example.com,123-456-7875,Address 5175,2023-08-16 17:41:33.607147
5176,Customer 5176,customer5176@example.com,123-456-7876,Address 5176,2025-01-18 17:41:33.607157
5177,Customer 5177,customer5177@example.com,123-456-7877,Address 5177,2024-01-29 17:41:33.607166
5178,Customer 5178,customer5178@example.com,123-456-7878,Address 5178,2025-02-26 17:41:33.607175
5179,Customer 5179,customer5179@example.com,123-456-7879,Address 5179,2024-02-28 17:41:33.607184
5180,Customer 5180,customer5180@example.com,123-456-7880,Address 5180,2024-07-15 17:41:33.607194
5181,Customer 5181,customer5181@example.com,123-456-7881,Address 5181,2024-11-08 17:41:33.607203
5182,Customer 5182,customer5182@example.com,123-456-7882,Address 5182,2024-09-06 17:41:33.607212
5183,Customer 5183,customer5183@example.com,123-456-7883,Address 5183,2023-12-15 17:41:33.607220
5184,Customer 5184,customer5184@example.com,123-456-7884,Address 5184,2024-10-16 17:41:33.607230
5185,Customer 5185,customer5185@example.com,123-456-7885,Address 5185,2025-01-10 17:41:33.607236
5186,Customer 5186,customer5186@example.com,123-456-7886,Address 5186,2024-03-03 17:41:33.607241
5187,Customer 5187,customer5187@example.com,123-456-7887,Address 5187,2023-11-18 17:41:33.607247
5188,Customer 5188,customer5188@example.com,123-456-7888,Address 5188,2022-10-03 17:41:33.607253
5189,Customer 5189,customer5189@example.com,123-456-7889,Address 5189,2022-11-16 17:41:33.607258
5190,Customer 5190,customer5190@example.com,123-456-7890,Address 5190,2024-10-21 17:41:33.607264
5191,Customer 5191,customer5191@example.com,123-456-7891,Address 5191,2023-02-24 17:41:33.607269
5192,Customer 5192,customer5192@example.com,123-456-7892,Address 5192,2022-09-25 17:41:33.607275
5193,Customer 5193,customer5193@example.com,123-456-7893,Address 5193,2023-07-06 17:41:33.607280
5194,Customer 5194,customer5194@example.com,123-456-7894,Address 5194,2023-01-07 17:41:33.607285
5195,Customer 5195,customer5195@example.com,123-456-7895,Address 5195,2022-07-12 17:41:33.607291
5196,Customer 5196,customer5196@example.com,123-456-7896,Address 5196,2022-10-18 17:41:33.607296
5197,Customer 5197,customer5197@example.com,123-456-7897,Address 5197,2024-02-03 17:41:33.607302
5198,Customer 5198,customer5198@example.com,123-456-7898,Address 5198,2022-06-13 17:41:33.607307
5199,Customer 5199,customer5199@example.com,123-456-7899,Address 5199,2024-01-21 17:41:33.607313
5200,Customer 5200,customer5200@example.com,123-456-7800,Address 5200,2023-01-26 17:41:33.607319
5201,Customer 5201,customer5201@example.com,123-456-7801,Address 5201,2024-03-22 17:41:33.607324
